Cowin;2;INPUT
Cowin;3;BOOST
Cowin;4;GND
Cowin;6;FB
Cowin;7;nOFF
Cowin;1;OUTPUT
Cowin;2;INPUT
Cowin;3;BOOST
Cowin;4;GND
Cowin;6;FB
Cowin;7;nOFF
Cowin;1;1
Cowin;2;2
Cowin;3;3
Cowin;4;4
Cowin;5;5
Cowin;6;6
Cowin;7;7
Cowin;8;8
Cowin;9;9
Cowin;10;10
Cowin;11;11
Cowin;12;12
Cowin;13;13
Cowin;14;14
Cowin;15;15
Cowin;16;16
Cowin;17;17
Cowin;18;18
Cowin;19;19
Cowin;20;20
Cowin;21;21
Cowin;22;22
Cowin;23;23
Cowin;24;24
Cowin;25;25
Cowin;26;26
Cowin;27;27
Cowin;28;28
Cowin;29;29
Cowin;30;30
Cowin;31;31
Cowin;32;32
Cowin;33;33
Cowin;34;34
Cowin;35;35
Cowin;36;36
Cowin;37;37
Cowin;38;38
Cowin;39;39
Cowin;40;40
Cowin;41;41
Cowin;42;42
Cowin;43;43
Cowin;44;44
Cowin;45;45
Cowin;46;46
Cowin;47;47
Cowin;48;48
Cowin;49;49
Cowin;50;50
Cowin;51;51
Cowin;52;52
Cowin;53;53
Cowin;54;54
Cowin;55;55
Cowin;56;56
Cowin;57;57
Cowin;58;58
Cowin;59;59
Cowin;60;60
Cowin;61;61
Cowin;62;62
Cowin;63;63
Cowin;64;64
Cowin;65;65
Cowin;66;66
Cowin;67;67
Cowin;68;68
Cowin;69;69
Cowin;70;70
Cowin;71;71
Cowin;72;72
Cowin;73;73
Cowin;74;74
Cowin;75;75
Cowin;76;76
Cowin;77;77
Cowin;78;78
Cowin;79;79
Cowin;80;80
Cowin;81;81
Cowin;82;82
Cowin;83;83
Cowin;84;84
Cowin;85;85
Cowin;86;86
Cowin;87;87
Cowin;88;88
Cowin;89;89
Cowin;90;90
Cowin;91;91
Cowin;92;92
Cowin;93;93
Cowin;94;94
Cowin;95;95
Cowin;96;96
Cowin;97;97
Cowin;98;98
Cowin;99;99
Cowin;100;100
Cowin;101;101
Cowin;102;102
Cowin;103;103
Cowin;104;104
Cowin;105;105
Cowin;106;106
Cowin;107;107
Cowin;108;108
Cowin;109;109
Cowin;110;110
Cowin;111;111
Cowin;112;112
Cowin;113;113
Cowin;114;114
Cowin;115;115
Cowin;116;116
Cowin;117;117
Cowin;118;118
Cowin;119;119
Cowin;120;120
Cowin;121;121
Cowin;122;122
Cowin;123;123
Cowin;124;124
Cowin;125;125
Cowin;126;126
Cowin;127;127
Cowin;128;128
Cowin;129;129
Cowin;130;130
Cowin;131;131
Cowin;132;132
Cowin;133;133
Cowin;134;134
Cowin;135;135
Cowin;136;136
Cowin;137;137
Cowin;138;138
Cowin;139;139
Cowin;140;140
Cowin;141;141
Cowin;142;142
Cowin;143;143
Cowin;144;144
Cowin;145;145
Cowin;146;146
Cowin;147;147
Cowin;148;148
Cowin;149;149
Cowin;150;150
Cowin;151;151
Cowin;152;152
Cowin;153;153
Cowin;154;154
Cowin;155;155
Cowin;156;156
Cowin;157;157
Cowin;158;158
Cowin;159;159
Cowin;160;160
Cowin;161;161
Cowin;162;162
Cowin;163;163
Cowin;164;164
Cowin;165;165
Cowin;166;166
Cowin;167;167
Cowin;168;168
Cowin;169;169
Cowin;170;170
Cowin;171;171
Cowin;172;172
Cowin;173;173
Cowin;174;174
Cowin;175;175
Cowin;176;176
Cowin;177;177
Cowin;178;178
Cowin;179;179
Cowin;180;180
Cowin;181;181
Cowin;182;182
Cowin;183;183
Cowin;184;184
Cowin;185;185
Cowin;186;186
Cowin;187;187
Cowin;188;188
Cowin;189;189
Cowin;190;190
Cowin;191;191
Cowin;192;192
Cowin;193;193
Cowin;194;194
Cowin;195;195
Cowin;196;196
Cowin;197;197
Cowin;198;198
Cowin;199;199
Cowin;200;200
Cowin;201;201
Cowin;202;202
Cowin;203;203
Cowin;204;204
